save 1
that 1
my 1
soul's 1
imaginary 1
sight 1
presents 1
thy 1
shadow 1
to 1
my 1
sightless 1
view 1
which 1
like 1
a 1
jewel 1
hung 1
in 1
ghastly 1
night 1
makes 1
black 1
night 1
beauteous 1
and 1
her 1
old 1
face 1
new 1
lo 1
thus 1
by 1
day 1
my 1
limbs 1
by 1
night 1
my 1
mind 1
for 1
thee 1
and 1
for 1
myself 1
no 1
quiet 1
find 1
how 1
can 1
i 1
then 1
return 1
in 1
happy 1
plight 1
that 1
am 1
debarred 1
the 1
benefit 1
of 1
rest 1
when 1
day's 1
oppression 1
is 1
not 1
eas'd 1
by 1
night 1
but 1
day 1
by 1
night 1
and 1
night 1
by 1
day 1
oppressed 1
and 1
each 1
though 1
enemies 1
to 1
either's 1
reign 1
do 1
in 1
consent 1
shake 1
hands 1
to 1
torture 1
me 1
the 1
one 1
by 1
toil 1
the 1
other 1
to 1
complain 1
how 1
far 1
i 1
toil 1
still 1
farther 1
off 1
from 1
thee 1
i 1
tell 1
the 1
day 1
to 1
please 1
him 1
thou 1
art 1
bright 1
and 1
dost 1
him 1
grace 1
when 1
clouds 1
do 1
blot 1
the 1
heaven 1
so 1
flatter 1
i 1
the 1
swart-complexion'd 1
night 1
when 1
sparkling 1
stars 1
twire 1
not 1
thou 1
gild'st 1
the 1
even 1
but 1
day 1
doth 1
daily 1
draw 1
my 1
sorrows 1
longer 1
and 1
night 1
doth 1
nightly 1
make 1
grief's 1
length 1
seem 1
stronger 1
when 1
in 1
disgrace 1
with 1
fortune 1
and 1
men's 1
eyes 1
i 1
all 1
alone 1
beweep 1
my 1
outcast 1
state 1
and 1
trouble 1
deaf 1
heaven 1
with 1
my 1
bootless 1
cries 1
and 1
look 1
upon 1
myself 1
and 1
curse 1
my 1
fate 1
wishing 1
me 1
like 1
to 1
one 1
more 1
rich 1
in 1
hope 1
featured 1
like 1
him 1
like 1
him 1
with 1
friends 1
possessed 1
desiring 1
this 1
man's 1
art 1
and 1
that 1
man's 1
scope 1
with 1
what 1
i 1
most 1
enjoy 1
contented 1
least 1
yet 1
in 1
these 1
thoughts 1
my 1
self 1
almost 1
despising 1
haply 1
i 1
think 1
on 1
thee 1
and 1
then 1
my 1
state 1
like 1
to 1
the 1
lark 1
at 1
break 1
of 1
day 1
arising 1
from 1
sullen 1
earth 1
sings 1
hymns 1
at 1
heaven's 1
gate 1
for 1
thy 1
sweet 1
love 1
remembered 1
such 1
wealth 1
brings 1
that 1
then 1
i 1
scorn 1
to 1
change 1
my 1
state 1
with 1
kings 1
when 1
to 1
the 1
sessions 1
of 1
sweet 1
silent 1
thought 1
i 1
summon 1
up 1
remembrance 1
of 1
things 1
past 1
i 1
sigh 1
the 1
lack 1
of 1
many 1
a 1
thing 1
i 1
sought 1
and 1
with 1
old 1
woes 1
new 1
wail 1
my 1
dear 1
time's 1
waste 1
then 1
can 1
i 1
drown 1
an 1
eye 1
unused 1
to 1
flow 1
for 1
precious 1
friends 1
hid 1
in 1
death's 1
dateless 1
night 1
and 1
weep 1
afresh 1
love's 1
long 1
since 1
cancelled 1
woe 1
and 1
moan 1
the 1
expense 1
of 1
many 1
a 1
vanished 1
sight 1
then 1
can 1
i 1
grieve 1
at 1
grievances 1
foregone 1
and 1
heavily 1
from 1
woe 1
to 1
woe 1
tell 1
o'er 1
the 1
sad 1
account 1
of 1
fore-bemoaned 1
moan 1
which 1
i 1
new 1
pay 1
as 1
if 1
not 1
paid 1
before 1
but 1
if 1
the 1
while 1
i 1
think 1
on 1
thee 1
dear 1
friend 1
all 1
losses 1
are 1
restor'd 1
and 1
sorrows 1
end 1
thy 1
bosom 1
is 1
endeared 1
with 1
all 1
hearts 1
which 1
i 1
by 1
lacking 1
have 1
supposed 1
dead 1
and 1
there 1
reigns 1
love 1
and 1
all 1
love's 1
loving 1
parts 1
and 1
all 1
those 1
friends 1
which 1
i 1
thought 1
buried 1
how 1
many 1
a 1
holy 1
and 1
obsequious 1
tear 1
hath 1
dear 1
religious 1
love 1
stol'n 1
from 1
mine 1
eye 1
as 1
interest 1
of 1
the 1
dead 1
which 1
now 1
appear 1
but 1
things 1
removed 1
that 1
hidden 1
in 1
thee 1
lie 1
thou 1
art 1
the 1
grave 1
where 1
buried 1
love 1
doth 1
live 1
hung 1
with 1
the 1
trophies 1
of 1
my 1
lovers 1
gone 1
who 1
all 1
their 1
parts 1
of 1
me 1
to 1
thee 1
did 1
give 1
that 1
due 1
of 1
many 1
now 1
is 1
thine 1
alone 1
their 1
images 1
i 1
loved 1
i 1
view 1
in 1
thee 1
and 1
thou 1
all 1
they 1
hast 1
all 1
the 1
all 1
of 1
me 1
if 1
thou 1
survive 1
my 1
well-contented 1
day 1
when 1
that 1
churl 1
death 1
my 1
bones 1
with 1
dust 1
shall 1
cover 1
and 1
shalt 1
by 1
fortune 1
once 1
more 1
re-survey 1
these 1
poor 1
rude 1
lines 1
of 1
thy 1
deceased 1
lover 1
compare 1
them 1
with 1
the 1
bett'ring 1
of 1
the 1
time 1
and 1
though 1
they 1
be 1
outstripped 1
by 1
every 1
pen 1
reserve 1
them 1
for 1
my 1
love 1
not 1
for 1
their 1
rhyme 1
exceeded 1
by 1
the 1
height 1
of 1
happier 1
men 1
o 1
then 1
vouchsafe 1
me 1
but 1
this 1
loving 1
thought 1
'had 1
my 1
friend's 1
muse 1
grown 1
with 1
this 1
growing 1
age 1
a 1
dearer 1
birth 1
than 1
this 1
his 1
love 1
had 1
brought 1
to 1
march 1
in 1
ranks 1
of 1
better 1
equipage 1
but 1
since 1
he 1
died 1
and 1
poets 1
better 1
prove 1
theirs 1
for 1
their 1
style 1
i'll 1
read 1
his 1
for 1
his 1
love' 1
full 1
many 1
a 1
glorious 1
morning 1
have 1
i 1
seen 1
flatter 1
the 1
mountain 1
tops 1
with 1
sovereign 1
eye 1
kissing 1
with 1
golden 1
face 1
the 1
meadows 1
green 1
gilding 1
pale 1
streams 1
with 1
heavenly 1
alchemy 1
anon 1
permit 1
the 1
basest 1
clouds 1
to 1
ride 1
with 1
ugly 1
rack 1
on 1
his 1
celestial 1
face 1
and 1
from 1
the 1
forlorn 1
world 1
his 1
visage 1
hide 1
stealing 1
unseen 1
to 1
west 1
with 1
this 1
disgrace 1
even 1
so 1
my 1
sun 1
one 1
early 1
morn 1
did 1
shine 1
with 1
all 1
triumphant 1
splendour 1
on 1
my 1
brow 1
but 1
out 1
alack 1
he 1
was 1
but 1
one 1
hour 1
mine 1
the 1
region 1
cloud 1
hath 1
mask'd 1
him 1
from 1
me 1
now 1
yet 1
him 1
for 1
this 1
my 1
love 1
no 1
whit 1
disdaineth 1
suns 1
of 1
the 1
world 1
may 1
stain 1
when 1
heaven's 1
sun 1
staineth 1
why 1
didst 1
thou 1
promise 1
such 1
a 1
beauteous 1
day 1
and 1
make 1
me 1
travel 1
forth 1
without 1
my 1
cloak 1
to 1
let 1
base 1
clouds 1
o'ertake 1
me 1
in 1
my 1
way 1
hiding 1
thy 1
bravery 1
in 1
their 1
rotten 1
smoke 1
'tis 1
not 1
enough 1
that 1
through 1
the 1
cloud 1
thou 1
break 1
to 1
dry 1
the 1
rain 1
on 1
my 1
storm-beaten 1
face 1
for 1
no 1
man 1
well 1
of 1
such 1
a 1
salve 1
can 1
speak 1
that 1
heals 1
the 1
wound 1
and 1
cures 1
not 1
the 1
disgrace 1
nor 1
can 1
thy 1
shame 1
give 1
physic 1
to 1
my 1
grief 1
though 1
thou 1
repent 1
yet 1
i 1
have 1
still 1
the 1
loss 1
the 1
offender's 1
sorrow 1
lends 1
but 1
weak 1
relief 1
to 1
him 1
that 1
bears 1
the 1
strong 1
offence's 1
cross 1
ah 1
but 1
those 1
tears 1
are 1
pearl 1
which 1
thy 1
love 1
sheds 1
and 1
they 1
are 1
rich 1
and 1
ransom 1
all 1
ill 1
deeds 1
no 1
more 1
be 1
grieved 1
atthat 1
which 1
thou 1
hast 1
done 1
roses 1
have 1
thorns 1
and 1
silver 1
fountains 1
mud 1
clouds 1
and 1
eclipses 1
stain 1
both 1
moon 1
and 1
sun 1
and 1
loathsome 1
canker 1
lives 1
in 1
sweetest 1
bud 1
all 1
men 1
make 1
faults 1
and 1
even 1
i 1
in 1
this 1
authorizing 1
thy 1
trespass 1
with 1
compare 1
myself 1
corrupting 1
salving 1
thy 1
amiss 1
excusing 1
thy 1
sins 1
more 1
than 1
thy 1
sins 1
are 1
for 1
to 1
thy 1
sensual 1
fault 1
i 1
bring 1
in 1
sense 1
thy 1
adverse 1
party 1
is 1
thy 1
advocate 1
and 1
'gainst 1
myself 1
a 1
lawful 1
plea 1
commence 1
such 1
civil 1
war 1
is 1
in 1
my 1
love 1
and 1
hate 1
that 1
i 1
an 1
accessary 1
needs 1
must 1
be 1
to 1
that 1
sweet 1
thief 1
which 1
sourly 1
robs 1
from 1
me 1
let 1
me 1
confess 1
that 1
we 1
two 1
must 1
be 1
twain 1
although 1
our 1
undivided 1
loves 1
are 1
one 1
so 1
shall 1
those 1
blots 1
that 1
do 1
with 1
me 1
remain 1
without 1
thy 1
help 1
by 1
me 1
be 1
borne 1
alone 1
in 1
our 1
two 1
loves 1
there 1
is 1
but 1
one 1
respect 1
though 1
in 1
our 1
lives 1
a 1
separable 1
spite 1
which 1
though 1
it 1
alter 1
not 1
love's 1
sole 1
effect 1
yet 1
doth 1
it 1
steal 1
sweet 1
hours 1
from 1
love's 1
delight 1
i 1
may 1
not 1
evermore 1
acknowledge 1
thee 1
lest 1
my 1
bewailed 1
guilt 1
should 1
do 1
thee 1
shame 1
nor 1
thou 1
with 1
public 1
kindness 1
honour 1
me 1
unless 1
thou 1
take 1
that 1
honour 1
from 1
thy 1
name 1
but 1
do 1
not 1
so 1
i 1
love 1
thee 1
in 1
such 1
sort 1
as 1
thou 1
being 1
mine 1
mine 1
is 1
thy 1
good 1
report 1
as 1
a 1
decrepit 1
father 1
takes 1
delight 1
to 1
see 1
his 1
active 1
child 1
do 1
deeds 1
of 1
youth 1
so 1
i 1
made 1
lame 1
by 1
fortune's 1
dearest 1
spite 1
take 1
all 1
my 1
comfort 1
of 1
thy 1
worth 1
and 1
truth 1
for 1
whether 1
beauty 1
birth 1
or 1
wealth 1
or 1
wit 1
or 1
any 1
of 1
these 1
all 1
or 1
all 1
or 1
more 1
entitled 1
in 1
thy 1
parts 1
do 1
crowned 1
sit 1
i 1
make 1
my 1
love 1
engrafted 1
to 1
this 1
store 1
so 1
then 1
i 1
am 1
not 1
lame 1
poor 1
nor 1
despised 1
whilst 1
that 1
this 1
shadow 1
doth 1
such 1
substance 1
give 1
that 1
i 1
in 1
thy 1
abundance 1
am 1
sufficed 1
and 1
by 1
a 1
part 1
of 1
all 1
thy 1
glory 1
live 1
look 1
what 1
is 1
best 1
that 1
best 1
i 1
wish 1
in 1
thee 1
this 1
wish 1
i 1
have 1
then 1
ten 1
times 1
happy 1
me 1
how 1
can 1
my 1
muse 1
want 1
subject 1
to 1
invent 1
while 1
thou 1
dost 1
breathe 1
that 1
pour'st 1
into 1
my 1
verse 1
thine 1
own 1
sweet 1
argument 1
too 1
excellent 1
for 1
every 1
vulgar 1
paper 1
to 1
rehearse 1
o 1
give 1
thy 1
self 1
the 1
thanks 1
if 1
aught 1
in 1
me 1
worthy 1
perusal 1
stand 1
against 1
thy 1
sight 1
for 1
who's 1
so 1
dumb 1
that 1
cannot 1
write 1
to 1
thee 1
when 1
thou 1
thy 1
self 1
dost 1
give 1
invention 1
light 1
be 1
thou 1
the 1
tenth 1
muse 1
ten 1
times 1
more 1
in 1
worth 1
than 1
those 1
old 1
nine 1
which 1
rhymers 1
invocate 1
and 1
he 1
that 1
calls 1
on 1
thee 1
let 1
him 1
bring 1
forth 1
eternal 1
numbers 1
to 1
outlive 1
long 1
date 1
if 1
my 1
slight 1
muse 1
do 1
please 1
these 1
curious 1
days 1
the 1
pain 1
be 1
mine 1
but 1
thine 1
shall 1
be 1
the 1
praise 1
o 1
how 1
thy 1
worth 1
with 1
manners 1
may 1
i 1
sing 1
when 1
thou 1
art 1
all 1
the 1
better 1
part 1
of 1
me 1
what 1
can 1
mine 1
own 1
praise 1
to 1
mine 1
own 1
self 1
bring 1
and 1
what 1
is't 1
but 1
mine 1
own 1
when 1
i 1
praise 1
thee 1
even 1
for 1
this 1
let 1
us 1
divided 1
live 1
and 1
our 1
dear 1
love 1
lose 1
name 1
of 1
single 1
one 1
that 1
by 1
this 1
separation 1
i 1
may 1
give 1
that 1
due 1
to 1
thee 1
which 1
thou 1
deserv'st 1
alone 1
o 1
absence 1
what 1
a 1
torment 1
wouldst 1
thou 1
prove 1
were 1
it 1
not 1
thy 1
sour 1
leisure 1
gave 1
sweet 1
leave 1
to 1
entertain 1
the 1
time 1
with 1
thoughts 1
of 1
love 1
which 1
time 1
and 1
thoughts 1
so 1
sweetly 1
doth 1
deceive 1
and 1
that 1
thou 1
teachest 1
how 1
to 1
make 1
one 1
twain 1
by 1
praising 1
him 1
here 1
who 1
doth 1
hence 1
remain 1
take 1
all 1
my 1
loves 1
my 1
love 1
yea 1
take 1
them 1
all 1
what 1
hast 1
thou 1
then 1
more 1
than 1
thou 1
hadst 1
before 1
no 1
love 1
my 1
love 1
that 1
thou 1
mayst 1
true 1
love 1
call 1
all 1
mine 1
was 1
thine 1
before 1
thou 1
hadst 1
this 1
more 1
then 1
if 1
for 1
my 1
love 1
thou 1
my 1
love 1
receivest 1
i 1
cannot 1
blame 1
thee 1
for 1
my 1
love 1
thou 1
usest 1
but 1
yet 1
be 1
blam'd 1
if 1
thou 1
thy 1
self 1
deceivest 1
by 1
wilful 1
taste 1
of 1
what 1
thyself 1
refusest 1
i 1
do 1
forgive 1
thy 1
robbery 1
gentle 1
thief 1
although 1
thou 1
steal 1
thee 1
all 1
my 1
poverty 1
and 1
yet 1
love 1
knows 1
it 1
is 1
a 1
greater 1
grief 1
to 1
bear 1
love's 1
wrong 1
than 1
hate's 1
known 1
injury 1
lascivious 1
grace 1
in 1
whom 1
all 1
ill 1
well 1
shows 1
kill 1
me 1
with 1
spites 1
yet 1
we 1
must 1
not 1
be 1
foes 1
those 1
pretty 1
wrongs 1
that 1
liberty 1
commits 1
when 1
i 1
am 1
sometime 1
absent 1
from 1
thy 1
heart 1
thy 1
beauty 1
and 1
thy 1
years 1
full 1
well 1
befits 1
for 1
still 1
temptation 1
follows 1
where 1
thou 1
art 1
gentle 1
thou 1
art 1
and 1
therefore 1
to 1
be 1
won 1
beauteous 1
thou 1
art 1
therefore 1
to 1
be 1
assailed 1
and 1
when 1
a 1
woman 1
woos 1
what 1
woman's 1
son 1
will 1
sourly 1
leave 1
her 1
till 1
he 1
have 1
prevailed 1
ay 1
me 1
but 1
yet 1
thou 1
mightst 1
my 1
seat 1
forbear 1
and 1
chide 1
thy 1
beauty 1
and 1
thy 1
straying 1
youth 1
who 1
lead 1
thee 1
in 1
their 1
riot 1
even 1
there 1
where 1
thou 1
art 1
forced 1
to 1
break 1
a 1
twofold 1
truth 1
hers 1
by 1
thy 1
beauty 1
tempting 1
her 1
to 1
thee 1
thine 1
by 1
thy 1
beauty 1
being 1
false 1
to 1
me 1
that 1
thou 1
hast 1
her 1
it 1
is 1
not 1
all 1
my 1
grief 1
and 1
yet 1
it 1
may 1
be 1
said 1
i 1
loved 1
her 1
dearly 1
that 1
she 1
hath 1
thee 1
is 1
of 1
my 1
wailing 1
chief 1
a 1
loss 1
in 1
love 1
that 1
touches 1
me 1
more 1
nearly 1
loving 1
offenders 1
thus 1
i 1
will 1
excuse 1
ye 1
thou 1
dost 1
love 1
her 1
because 1
thou 1
know'st 1
i 1
love 1
her 1
and 1
for 1
my 1
sake 1
even 1
so 1
doth 1
she 1
abuse 1
me 1
suffering 1
my 1
friend 1
for 1
my 1
sake 1
to 1
approve 1
her 1
if 1
i 1
lose 1
thee 1
my 1
loss 1
is 1
my 1
love's 1
gain 1
and 1
losing 1
her 1
my 1
friend 1
hath 1
found 1
that 1
loss 1
both 1
find 1
each 1
other 1
and 1
i 1
lose 1
both 1
twain 1
and 1
both 1
for 1
my 1
sake 1
lay 1
on 1
me 1
this 1
cross 1
but 1
here's 1
the 1
joy 1
my 1
friend 1
and 1
i 1
are 1
one 1
sweet 1
flattery 1
then 1
she 1
loves 1
but 1
me 1
alone 1
when 1
most 1
i 1
wink 1
then 1
do 1
mine 1
eyes 1
best 1
see 1
for 1
all 1
the 1
day 1
they 1
view 1
things 1
unrespected 1
but 1
when 1
i 1
sleep 1
in 1
dreams 1
they 1
look 1
on 1
thee 1
and 1
darkly 1
bright 1
are 1
bright 1
in 1
dark 1
directed 1
then 1
thou 1
whose 1
shadow 1
shadows 1
doth 1
make 1
bright 1
how 1
would 1
thy 1
shadow's 1
form 1
form 1
happy 1
show 1
to 1
the 1
clear 1
day 1
with 1
thy 1
much 1
clearer 1
light 1
when 1
to 1
unseeing 1
eyes 1
thy 1
shade 1
shines 1
so 1
how 1
would 1
i 1
say 1
mine 1
eyes 1
be 1
blessed 1
made 1
by 1
looking 1
on 1
thee 1
in 1
the 1
living 1
day 1
when 1
in 1
dead 1
night 1
thy 1
fair 1
imperfect 1
shade 1
through 1
heavy 1
sleep 1
on 1
sightless 1
eyes 1
doth 1
stay 1
all 1
days 1
are 1
nights 1
to 1
see 1
till 1
i 1
see 1
thee 1
and 1
nights 1
bright 1
days 1
when 1
dreams 1
do 1
show 1
thee 1
me 1
if 1
the 1
dull 1
substance 1
of 1
my 1
flesh 1
were 1
thought 1
injurious 1
distance 1
should 1
not 1
stop 1
my 1
way 1
for 1
then 1
despite 1
of 1
space 1
i 1
would 1
be 1
brought 1
from 1
limits 1
far 1
remote 1
where 1
thou 1
dost 1
stay 1
no 1
matter 1
then 1
although 1
my 1
foot 1
did 1
stand 1
upon 1
the 1
farthest 1
earth 1
removed 1
from 1
thee 1
for 1
nimble 1
thought 1
can 1
jump 1
both 1
sea 1
and 1
land 1
as 1
soon 1
as 1
think 1
the 1
place 1
where 1
he 1
would 1
be 1
but 1
ah 1
thought 1
kills 1
me 1
that 1
i 1
am 1
not 1
thought 1
to 1
leap 1
large 1
lengths 1
of 1
miles 1
when 1
thou 1
art 1
gone 1
but 1
that 1
so 1
much 1
of 1
earth 1
and 1
water 1
wrought 1
i 1
must 1
attend 1
time's 1
leisure 1
with 1
my 1
moan 1
receiving 1
nought 1
by 1
elements 1
so 1
slow 1
but 1
heavy 1
tears 1
badges 1
of 1
either's 1
woe 1
the 1
other 1
two 1
slight 1
air 1
and 1
purging 1
fire 1
are 1
both 1
with 1
thee 1
wherever 1
i 1
abide 1
the 1
first 1
my 1
thought 1
the 1
other 1
my 1
desire 1
these 1
present-absent 1
with 1
swift 1
motion 1
slide 1
for 1
when 1
these 1
quicker 1
elements 1
are 1
gone 1
in 1
tender 1
embassy 1
of 1
love 1
to 1
thee 1
my 1
life 1
being 1
made 1
of 1
four 1
with 1
two 1
alone 1
sinks 1
down 1
to 1
death 1
oppressed 1
with 1
melancholy 1
until 1
life's 1
composition 1
be 1
recured 1
by 1
those 1
swift 1
messengers 1
return'd 1
from 1
thee 1
who 1
even 1
but 1
now 1
come 1
back 1
again 1
assured 1
of 1
thy 1
fair 1
health 1
recounting 1
it 1
to 1
me 1
this 1
told 1
i 1
joy 1
but 1
then 1
no 1
longer 1
glad 1
i 1
send 1
them 1
back 1
again 1
and 1
straight 1
grow 1
sad 1
mine 1
eye 1
and 1
heart 1
are 1
at 1
a 1
mortal 1
war 1
how 1
to 1
divide 1
the 1
conquest 1
of 1
thy 1
sight 1
mine 1
eye 1
my 1
heart 1
thy 1
picture's 1
sight 1
would 1
bar 1
my 1
heart 1
mine 1
eye 1
the 1
freedom 1
of 1
that 1
right 1
my 1
heart 1
doth 1
plead 1
that 1
thou 1
in 1
him 1
dost 1
lie 1
a 1
closet 1
never 1
pierced 1
with 1
crystal 1
eyes 1
but 1
the 1
defendant 1
doth 1
that 1
plea 1
deny 1
and 1
says 1
in 1
him 1
thy 1
fair 1
appearance 1
lies 1
to 1
'cide 1
this 1
title 1
is 1
impannelled 1
a 1
quest 1
of 1
thoughts 1
all 1
tenants 1
to 1
the 1
heart 1
and 1
by 1
their 1
verdict 1
is 1
determined 1
the 1
clear 1
eye's 1
moiety 1
and 1
the 1
dear 1
heart's 1
part 1
as 1
thus 1
mine 1
eye's 1
due 1
is 1
thine 1
outward 1
part 1
and 1
my 1
heart's 1
right 1
thine 1
inward 1
love 1
of 1
heart 1
betwixt 1
mine 1
eye 1
and 1
heart 1
a 1
league 1
is 1
took 1
and 1
each 1
doth 1
good 1
turns 1
now 1
unto 1
the 1
other 1
when 1
that 1
mine 1
eye 1
is 1
famish'd 1
for 1
a 1
look 1
or 1
heart 1
in 1
love 1
with 1
sighs 1
himself 1
doth 1
smother 1
with 1
my 1
love's 1
picture 1
then 1
my 1
eye 1
doth 1
feast 1
and 1
to 1
the 1
painted 1
banquet 1
bids 1
my 1
heart 1
another 1
time 1
mine 1
eye 1
is 1
my 1
heart's 1
guest 1
and 1
in 1
his 1
thoughts 1
of 1
love 1
doth 1
share 1
a 1
part 1
so 1
either 1
by 1
thy 1
picture 1
or 1
my 1
love 1
thy 1
self 1
away 1
art 1
present 1
still 1
with 1
me 1
for 1
thou 1
not 1
farther 1
than 1
my 1
thoughts 1
canst 1
move 1
and 1
i 1
am 1
still 1
with 1
them 1
and 1
they 1
with 1
thee 1
or 1
if 1
they 1
sleep 1
thy 1
picture 1
in 1
my 1
sight 1
awakes 1
my 1
heart 1
to 1
heart's 1
and 1
eyes' 1
delight 1
how 1
careful 1
was 1
i 1
when 1
i 1
took 1
my 1
way 1
each 1
trifle 1
under 1
truest 1
bars 1
to 1
thrust 1
that 1
to 1
my 1
use 1
it 1
might 1
unused 1
stay 1
from 1
hands 1
of 1
falsehood 1
in 1
sure 1
wards 1
of 1
trust 1
but 1
thou 1
to 1
whom 1
my 1
jewels 1
trifles 1
are 1
most 1
worthy 1
comfort 1
now 1
my 1
greatest 1
grief 1
thou 1
best 1
of 1
dearest 1
and 1
mine 1
only 1
care 1
art 1
left 1
the 1
prey 1
of 1
every 1
vulgar 1
thief 1
thee 1
have 1
i 1
not 1
locked 1
up 1
in 1
any 1
chest 1
save 1
where 1
thou 1
art 1
not 1
though 1
i 1
feel 1
thou 1
art 1
within 1
the 1
gentle 1
closure 1
of 1
my 1
breast 1
from 1
whence 1
at 1
pleasure 1
thou 1
mayst 1
come 1
and 1
part 1
and 1
even 1
thence 1
thou 1
wilt 1
be 1
stol'n 1
i 1
fear 1
for 1
truth 1
proves 1
thievish 1
for 1
a 1
prize 1
so 1
dear 1
against 1
that 1
time 1
if 1
ever 1
that 1
time 1
come 1
when 1
i 1
shall 1
see 1
thee 1
frown 1
on 1
my 1
defects 1
when 1
as 1
thy 1
love 1
hath 1
cast 1
his 1
utmost 1
sum 1
called 1
to 1
that 1
audit 1
by 1
advis'd 1
respects 1
against 1
that 1
time 1
when 1
thou 1
shalt 1
strangely 1
pass 1
and 1
scarcely 1
greet 1
me 1
with 1
that 1
sun 1
thine 1
eye 1
when 1
love 1
converted 1
from 1
the 1
thing 1
it 1
was 1
shall 1
reasons 1
find 1
of 1
settled 1
gravity 1
against 1
that 1
time 1
do 1
i 1
ensconce 1
me 1
here 1
within 1
the 1
knowledge 1
of 1
mine 1
own 1
desert 1
and 1
this 1
my 1
hand 1
against 1
my 1
self 1
uprear 1
to 1
guard 1
the 1
lawful 1
reasons 1
on 1
thy 1
part 1
to 1
leave 1
poor 1
me 1
thou 1
hast 1
the 1
strength 1
of 1
laws 1
since 1
why 1
to 1
love 1
i 1
can 1
allege 1
no 1
cause 1
how 1
heavy 1
do 1
i 1
journey 1
on 1
the 1
way 1
when 1
what 1
i 1
seek 1
my 1
weary 1
travel's 1
end 1
doth 1
teach 1
that 1
ease 1
and 1
that 1
repose 1
to 1
say 1
'thus 1
far 1
the 1
miles 1
are 1
measured 1
from 1
thy 1
friend 1
' 1
the 1
beast 1
that 1
bears 1
me 1
tired 1
with 1
my 1
woe 1
plods 1
dully 1
on 1
to 1
bear 1
that 1
weight 1
in 1
me 1
as 1
if 1
by 1
some 1
instinct 1
the 1
wretch 1
did 1
know 1
his 1
rider 1
lov'd 1
not 1
speed 1
being 1
made 1
from 1
thee 1
the 1
bloody 1
spur 1
cannot 1
provoke 1
him 1
on 1
that 1
sometimes 1
anger 1
thrusts 1
into 1
his 1
hide 1
which 1
heavily 1
he 1
answers 1
with 1
a 1
groan 1
more 1
sharp 1
to 1
me 1
than 1
spurring 1
to 1
his 1
side 1
for 1
that 1
same 1
groan 1
doth 1
put 1
this 1
in 1
my 1
mind 1
my 1
grief 1
lies 1
onward 1
and 1
my 1
joy 1
behind 1
what 1
is 1
your 1
substance 1
whereof 1
are 1
you 1
made 1
that 1
millions 1
of 1
strange 1
shadows 1
on 1
you 1
tend 1
since 1
every 1
one 1
hath 1
every 1
one 1
one 1
shade 1
and 1
you 1
but 1
one 1
can 1
every 1
shadow 1
lend 1
describe 1
adonis 1
and 1
the 1
counterfeit 1
is 1
poorly 1
imitated 1
after 1
you 1
on 1
helen's 1
cheek 1
all 1
art 1
of 1
beauty 1
set 1
and 1
you 1
in 1
grecian 1
tires 1
are 1
painted 1
new 1
speak 1
of 1
the 1
spring 1
and 1
foison 1
of 1
the 1
year 1
the 1
one 1
doth 1
shadow 1
of 1
your 1
beauty 1
show 1
the 1
other 1
as 1
your 1
bounty 1
doth 1
appear 1
and 1
you 1
in 1
every 1
blessed 1
shape 1
we 1
know 1
in 1
all 1
external 1
grace 1
you 1
have 1
some 1
part 1
but 1
you 1
like 1
none 1
none 1
you 1
for 1
constant 1
heart 1
so 1
am 1
i 1
as 1
the 1
rich 1
whose 1
blessed 1
key 1
can 1
bring 1
him 1
to 1
his 1
sweet 1
up-locked 1
treasure 1
the 1
which 1
he 1
will 1
not 1
every 1
hour 1
survey 1
for 1
blunting 1
the 1
fine 1
point 1
of 1
seldom 1
pleasure 1
therefore 1
are 1
feasts 1
so 1
solemn 1
and 1
so 1
rare 1
since 1
seldom 1
coming 1
in 1
the 1
long 1
year 1
set 1
like 1
stones 1
of 1
worth 1
they 1
thinly 1
placed 1
are 1
or 1
captain 1
jewels 1
in 1
the 1
carcanet 1
so 1
is 1
the 1
time 1
that 1
keeps 1
you 1
as 1
my 1
chest 1
or 1
as 1
the 1
wardrobe 1
which 1
the 1
robe 1
doth 1
hide 1
to 1
make 1
some 1
special 1
instant 1
special 1
blest 1
by 1
new 1
unfolding 1
his 1
imprison'd 1
pride 1
blessed 1
are 1
you 1
whose 1
worthiness 1
gives 1
scope 1
being 1
had 1
to 1
triumph 1
being 1
lack'd 1
to 1
hope 1
what 1
is 1
your 1
substance 1
whereof 1
are 1
you 1
made 1
that 1
millions 1
of 1
strange 1
shadows 1
on 1
you 1
tend 1
since 1
every 1
one 1
hath 1
every 1
one 1
one 1
shade 1
and 1
you 1
but 1
one 1
can 1
every 1
shadow 1
lend 1
describe 1
adonis 1
and 1
the 1
counterfeit 1
is 1
poorly 1
imitated 1
after 1
you 1
on 1
helen's 1
cheek 1
all 1
art 1
of 1
beauty 1
set 1
and 1
you 1
in 1
grecian 1
tires 1
are 1
painted 1
new 1
speak 1
of 1
the 1
spring 1
and 1
foison 1
of 1
the 1
year 1
the 1
one 1
doth 1
shadow 1
of 1
your 1
beauty 1
show 1
the 1
other 1
as 1
your 1
bounty 1
doth 1
appear 1
and 1
you 1
in 1
every 1
blessed 1
shape 1
we 1
know 1
in 1
all 1
external 1
grace 1
you 1
have 1
some 1
part 1
but 1
you 1
like 1
none 1
none 1
you 1
for 1
constant 1
heart 1
o 1
how 1
much 1
more 1
doth 1
beauty 1
beauteous 1
seem 1
by 1
